timestamp,timestamp_local,sn,rh,temp,lat,lon,device_state,pm1,pm25,pm10,co,no,no2,o3,co2
2023-10-17T03:26:27Z,2023-10-16T23:26:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.478,0.486,0.486,424.664,3.714,11.156,22.343,
2023-10-17T03:25:27Z,2023-10-16T23:25:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.321,0.321,0.321,418.917,3.711,12.497,22.073,
2023-10-17T03:24:27Z,2023-10-16T23:24:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.275,0.277,0.277,421.38,3.714,10.576,22.073,
2023-10-17T03:23:27Z,2023-10-16T23:23:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.313,0.316,0.316,424.253,3.718,10.576,22.614,
2023-10-17T03:22:27Z,2023-10-16T23:22:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.481,0.547,0.547,424.253,3.708,10.576,22.885,
2023-10-17T03:21:27Z,2023-10-16T23:21:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.441,0.45,0.45,423.022,3.714,10.576,22.343,
2023-10-17T03:20:27Z,2023-10-16T23:20:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.573,0.576,0.576,423.022,3.714,10.103,22.885,
2023-10-17T03:19:27Z,2023-10-16T23:19:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.371,0.407,0.457,419.327,3.714,10.576,22.885,
2023-10-17T03:18:27Z,2023-10-16T23:18:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.408,0.411,0.411,422.611,3.714,11.156,22.343,
2023-10-17T03:17:27Z,2023-10-16T23:17:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.46,0.46,0.46,428.358,3.711,11.753,22.343,
2023-10-17T03:16:27Z,2023-10-16T23:16:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.423,0.433,0.433,423.432,3.711,11.156,22.343,
2023-10-17T03:15:27Z,2023-10-16T23:15:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.484,0.484,0.484,421.38,3.714,11.753,22.614,
2023-10-17T03:14:27Z,2023-10-16T23:14:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.511,0.516,0.516,421.79,3.718,10.576,22.343,
2023-10-17T03:13:27Z,2023-10-16T23:13:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.281,0.281,0.281,418.917,3.711,10.576,22.343,
2023-10-17T03:12:27Z,2023-10-16T23:12:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.638,0.682,0.682,419.667,3.66,10.59,22.582,
2023-10-17T03:11:27Z,2023-10-16T23:11:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.253,0.253,0.253,422.951,3.663,11.001,22.311,
2023-10-17T03:10:27Z,2023-10-16T23:10:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.56,0.572,0.572,421.309,3.66,10.162,22.852,
2023-10-17T03:09:27Z,2023-10-16T23:09:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.353,0.353,0.565,425.414,3.653,9.785,22.582,
2023-10-17T03:08:27Z,2023-10-16T23:08:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.456,0.486,0.486,415.562,3.651,10.162,22.582,
2023-10-17T03:07:27Z,2023-10-16T23:07:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.22,0.232,0.232,426.235,3.657,10.59,22.311,
2023-10-17T03:06:27Z,2023-10-16T23:06:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.423,0.423,0.423,424.182,3.657,11.001,22.04,
2023-10-17T03:05:27Z,2023-10-16T23:05:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.339,0.364,0.364,421.719,3.657,10.162,22.852,
2023-10-17T03:04:27Z,2023-10-16T23:04:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.367,0.401,0.45,422.951,3.657,11.001,22.852,
2023-10-17T03:03:27Z,2023-10-16T23:03:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.45,0.474,0.474,418.917,3.708,11.753,22.885,
2023-10-17T03:02:27Z,2023-10-16T23:02:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.278,0.278,0.278,425.003,3.657,9.785,22.582,
2023-10-17T03:01:27Z,2023-10-16T23:01:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.333,0.336,0.336,423.772,3.66,10.59,22.582,
2023-10-17T03:00:27Z,2023-10-16T23:00:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.348,0.374,0.374,415.151,3.651,9.785,22.311,
2023-10-17T02:59:27Z,2023-10-16T22:59:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.433,0.445,0.445,423.022,3.711,11.753,22.885,
2023-10-17T02:58:27Z,2023-10-16T22:58:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.355,0.355,0.355,420.969,3.711,10.576,22.073,
2023-10-17T02:57:27Z,2023-10-16T22:57:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.303,0.303,0.303,420.898,3.653,10.59,22.582,
2023-10-17T02:56:27Z,2023-10-16T22:56:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.493,0.519,0.57,418.435,3.657,10.59,22.582,
2023-10-17T02:55:27Z,2023-10-16T22:55:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.335,0.344,0.344,420.898,3.66,11.288,22.582,
2023-10-17T02:54:27Z,2023-10-16T22:54:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.276,0.303,0.355,418.846,3.653,10.162,22.582,
2023-10-17T02:53:27Z,2023-10-16T22:53:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.458,0.47,0.47,420.077,3.66,10.59,22.852,
2023-10-17T02:52:27Z,2023-10-16T22:52:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.516,0.577,0.577,419.256,3.653,10.162,22.311,
2023-10-17T02:51:27Z,2023-10-16T22:51:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.487,0.496,0.714,422.611,3.711,11.753,22.614,
2023-10-17T02:50:27Z,2023-10-16T22:50:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.399,0.402,0.402,424.593,3.667,11.001,22.582,
2023-10-17T02:49:27Z,2023-10-16T22:49:27Z,MOD-00353,35.9,24.6,39.9559,-75.18598,ACTIVE,0.5,0.5,0.5,417.685,3.714,10.576,22.614,
2023-10-17T02:48:27Z,2023-10-16T22:48:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.413,0.415,0.415,428.287,3.657,10.59,22.852,
2023-10-17T02:47:27Z,2023-10-16T22:47:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.318,0.358,0.411,422.13,3.653,10.162,22.582,
2023-10-17T02:46:27Z,2023-10-16T22:46:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.338,0.367,0.367,418.025,3.653,11.001,22.311,
2023-10-17T02:45:27Z,2023-10-16T22:45:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.518,0.571,0.571,418.435,3.657,11.288,22.311,
2023-10-17T02:44:27Z,2023-10-16T22:44:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.254,0.293,0.293,422.951,3.663,10.162,23.123,
2023-10-17T02:43:27Z,2023-10-16T22:43:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.287,0.287,0.287,417.204,3.66,11.001,22.582,
2023-10-17T02:42:27Z,2023-10-16T22:42:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.388,0.41,0.41,422.54,3.653,10.59,22.852,
2023-10-17T02:41:27Z,2023-10-16T22:41:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.342,0.342,0.342,421.611,3.658,9.988,22.561,
2023-10-17T02:40:27Z,2023-10-16T22:40:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.32,0.323,0.323,419.667,3.66,11.288,22.582,
2023-10-17T02:39:27Z,2023-10-16T22:39:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.351,0.351,0.351,423.361,3.657,10.59,22.852,
2023-10-17T02:38:27Z,2023-10-16T22:38:27Z,MOD-00353,36,24.6,39.9559,-75.18598,ACTIVE,0.45,0.475,0.475,415.972,3.663,11.001,22.311,
2023-10-17T02:37:27Z,2023-10-16T22:37:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.558,0.588,0.588,419.148,3.708,10.706,22.561,
2023-10-17T02:36:27Z,2023-10-16T22:36:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.342,0.355,0.355,422.843,3.658,10.973,22.832,
2023-10-17T02:35:27Z,2023-10-16T22:35:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.382,0.412,0.412,417.096,3.708,10.355,22.832,
2023-10-17T02:34:27Z,2023-10-16T22:34:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.464,0.473,0.473,422.022,3.708,10.355,22.832,
2023-10-17T02:33:27Z,2023-10-16T22:33:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.33,0.368,0.368,422.432,3.708,8.316,23.104,
2023-10-17T02:32:27Z,2023-10-16T22:32:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.312,0.312,0.312,417.917,3.705,9.988,22.561,
2023-10-17T02:31:27Z,2023-10-16T22:31:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.357,0.362,0.362,419.559,3.655,10.973,22.561,
2023-10-17T02:30:27Z,2023-10-16T22:30:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.494,0.497,0.497,417.096,3.702,10.355,22.561,
2023-10-17T02:29:27Z,2023-10-16T22:29:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.325,0.33,0.33,422.432,3.708,9.988,23.104,
2023-10-17T02:28:27Z,2023-10-16T22:28:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.475,0.475,0.475,416.685,3.655,10.706,22.832,
2023-10-17T02:27:27Z,2023-10-16T22:27:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.27,0.307,0.307,425.306,3.655,10.355,22.832,
2023-10-17T02:26:27Z,2023-10-16T22:26:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.317,0.342,0.342,418.327,3.658,9.988,22.561,
2023-10-17T02:25:27Z,2023-10-16T22:25:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.325,0.356,0.356,421.201,3.702,10.973,22.832,
2023-10-17T02:24:27Z,2023-10-16T22:24:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.24,0.249,0.249,417.096,3.705,10.355,22.832,
2023-10-17T02:23:27Z,2023-10-16T22:23:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.337,0.397,0.397,425.716,3.705,10.355,23.104,
2023-10-17T02:22:27Z,2023-10-16T22:22:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.476,0.505,0.558,417.917,3.655,10.355,22.832,
2023-10-17T02:21:27Z,2023-10-16T22:21:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.269,0.322,0.586,418.738,3.655,10.355,22.561,
2023-10-17T02:20:27Z,2023-10-16T22:20:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.385,0.388,0.388,418.327,3.655,10.355,22.561,
2023-10-17T02:19:27Z,2023-10-16T22:19:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.398,0.398,0.398,424.895,3.702,10.973,23.375,
2023-10-17T02:18:27Z,2023-10-16T22:18:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.45,0.45,0.45,424.485,3.655,10.355,22.561,
2023-10-17T02:17:27Z,2023-10-16T22:17:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.111,0.136,0.136,421.201,3.708,10.706,22.832,
2023-10-17T02:16:27Z,2023-10-16T22:16:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.444,0.502,0.502,417.917,3.655,10.355,23.104,
2023-10-17T02:15:27Z,2023-10-16T22:15:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.532,0.535,0.535,416.275,3.655,10.706,23.104,
2023-10-17T02:14:27Z,2023-10-16T22:14:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.381,0.393,0.393,420.38,3.655,9.988,22.561,
2023-10-17T02:13:27Z,2023-10-16T22:13:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.364,0.374,0.374,419.969,3.708,11.661,22.561,
2023-10-17T02:12:27Z,2023-10-16T22:12:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.299,0.345,0.345,418.738,3.708,10.355,23.104,
2023-10-17T02:11:27Z,2023-10-16T22:11:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.192,0.197,0.197,422.022,3.705,10.355,22.561,
2023-10-17T02:10:27Z,2023-10-16T22:10:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.466,0.466,0.466,411.349,3.655,10.973,23.104,
2023-10-17T02:09:27Z,2023-10-16T22:09:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.379,0.393,0.393,421.201,3.708,10.706,23.104,
2023-10-17T02:08:27Z,2023-10-16T22:08:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.388,0.416,0.467,420.79,3.702,10.706,22.561,
2023-10-17T02:07:27Z,2023-10-16T22:07:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.485,0.523,0.78,417.917,3.708,10.355,23.104,
2023-10-17T02:06:27Z,2023-10-16T22:06:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.265,0.265,0.265,419.148,3.705,10.706,22.561,
2023-10-17T02:05:27Z,2023-10-16T22:05:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.362,0.362,0.362,420.79,3.708,10.706,22.832,
2023-10-17T02:04:27Z,2023-10-16T22:04:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.322,0.334,0.334,416.275,3.655,10.355,22.832,
2023-10-17T02:03:27Z,2023-10-16T22:03:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.457,0.484,0.484,421.201,3.708,10.973,23.375,
2023-10-17T02:02:27Z,2023-10-16T22:02:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.433,0.461,0.51,422.843,3.708,9.988,22.832,
2023-10-17T02:01:27Z,2023-10-16T22:01:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.44,0.459,0.459,420.38,3.655,10.973,23.104,
2023-10-17T02:00:27Z,2023-10-16T22:00:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.417,0.439,0.439,420.38,3.658,10.706,22.832,
2023-10-17T01:59:27Z,2023-10-16T21:59:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.256,0.264,0.264,418.738,3.661,10.355,23.375,
2023-10-17T01:58:27Z,2023-10-16T21:58:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.51,0.516,0.516,422.022,3.708,10.706,22.832,
2023-10-17T01:57:27Z,2023-10-16T21:57:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.472,0.474,0.474,422.914,3.716,10.357,23.407,
2023-10-17T01:56:27Z,2023-10-16T21:56:27Z,MOD-00353,36,24.5,39.9559,-75.18598,ACTIVE,0.444,0.462,0.462,416.685,3.708,7.991,23.104,
2023-10-17T01:55:27Z,2023-10-16T21:55:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.386,0.407,0.407,415.935,3.704,11.258,23.136,
2023-10-17T01:54:27Z,2023-10-16T21:54:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.362,0.362,0.362,418.398,3.709,11.953,22.865,
2023-10-17T01:53:27Z,2023-10-16T21:53:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.472,0.474,0.474,424.556,3.709,11.953,22.865,
2023-10-17T01:52:27Z,2023-10-16T21:52:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.447,0.495,0.547,424.145,3.707,10.357,23.407,
2023-10-17T01:51:27Z,2023-10-16T21:51:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.397,0.426,0.479,422.093,3.707,11.258,22.594,
2023-10-17T01:50:27Z,2023-10-16T21:50:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.36,0.36,0.36,420.451,3.707,10.815,23.136,
2023-10-17T01:49:27Z,2023-10-16T21:49:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.322,0.325,0.325,421.682,3.709,10.357,23.407,
2023-10-17T01:48:27Z,2023-10-16T21:48:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.338,0.341,0.341,423.735,3.709,10.815,23.136,
2023-10-17T01:47:27Z,2023-10-16T21:47:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.48,0.489,0.489,420.861,3.704,10.815,22.865,
2023-10-17T01:46:27Z,2023-10-16T21:46:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.191,0.203,0.203,421.682,3.713,11.258,22.594,
2023-10-17T01:45:27Z,2023-10-16T21:45:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.505,0.581,1.219,421.682,3.707,10.815,23.407,
2023-10-17T01:44:27Z,2023-10-16T21:44:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.373,0.381,0.381,421.682,3.707,10.357,23.136,
2023-10-17T01:43:27Z,2023-10-16T21:43:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.268,0.271,0.271,418.809,3.713,10.357,23.407,
2023-10-17T01:42:27Z,2023-10-16T21:42:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.188,0.214,0.214,421.682,3.713,11.953,22.594,
2023-10-17T01:41:27Z,2023-10-16T21:41:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.382,0.397,0.397,422.503,3.704,10.357,23.407,
2023-10-17T01:40:27Z,2023-10-16T21:40:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.582,0.582,0.582,422.093,3.713,11.258,23.136,
2023-10-17T01:39:27Z,2023-10-16T21:39:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.217,0.217,0.217,418.809,3.709,10.815,22.594,
2023-10-17T01:38:27Z,2023-10-16T21:38:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.306,0.337,0.39,424.145,3.713,11.258,23.136,
2023-10-17T01:37:27Z,2023-10-16T21:37:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.304,0.307,0.307,422.093,3.707,11.953,23.407,
2023-10-17T01:36:27Z,2023-10-16T21:36:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.372,0.384,0.384,417.167,3.707,11.258,22.865,
2023-10-17T01:35:27Z,2023-10-16T21:35:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.523,0.575,0.627,426.608,3.707,10.357,23.136,
2023-10-17T01:34:27Z,2023-10-16T21:34:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.46,0.494,0.494,424.145,3.709,11.258,23.136,
2023-10-17T01:33:27Z,2023-10-16T21:33:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.534,0.544,0.544,420.861,3.707,10.815,22.865,
2023-10-17T01:32:27Z,2023-10-16T21:32:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.294,0.304,0.304,420.861,3.709,11.258,23.136,
2023-10-17T01:31:27Z,2023-10-16T21:31:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.26,0.26,0.864,425.377,3.707,10.815,22.865,
2023-10-17T01:30:27Z,2023-10-16T21:30:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.45,0.52,0.52,424.966,3.704,10.815,23.136,
2023-10-17T01:29:27Z,2023-10-16T21:29:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.402,0.417,0.417,422.503,3.713,10.815,23.136,
2023-10-17T01:28:27Z,2023-10-16T21:28:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.554,0.585,0.585,417.577,3.709,11.953,22.865,
2023-10-17T01:27:27Z,2023-10-16T21:27:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.294,0.294,0.294,417.988,3.713,10.815,23.407,
2023-10-17T01:26:27Z,2023-10-16T21:26:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.502,0.517,0.517,428.25,3.709,10.357,22.865,
2023-10-17T01:25:27Z,2023-10-16T21:25:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.586,0.649,0.754,420.04,3.707,10.815,23.136,
2023-10-17T01:24:27Z,2023-10-16T21:24:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.437,0.437,0.437,424.556,3.709,11.953,23.136,
2023-10-17T01:23:27Z,2023-10-16T21:23:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.365,0.368,0.368,420.451,3.707,10.815,23.136,
2023-10-17T01:22:27Z,2023-10-16T21:22:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.395,0.397,0.397,421.272,3.713,10.357,23.136,
2023-10-17T01:21:27Z,2023-10-16T21:21:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.31,0.336,0.336,427.429,3.713,11.258,22.865,
2023-10-17T01:20:27Z,2023-10-16T21:20:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.32,0.332,0.332,421.682,3.709,10.357,22.865,
2023-10-17T01:19:27Z,2023-10-16T21:19:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.41,0.436,0.654,423.735,3.709,10.357,22.865,
2023-10-17T01:18:27Z,2023-10-16T21:18:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.352,0.39,0.39,421.272,3.707,11.258,22.865,
2023-10-17T01:17:27Z,2023-10-16T21:17:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.342,0.369,0.369,423.735,3.713,10.815,22.865,
2023-10-17T01:16:27Z,2023-10-16T21:16:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.555,0.555,0.555,422.914,3.707,10.815,22.865,
2023-10-17T01:15:27Z,2023-10-16T21:15:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.433,0.445,0.445,428.661,3.713,10.357,23.407,
2023-10-17T01:14:27Z,2023-10-16T21:14:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.405,0.415,0.415,422.093,3.701,10.815,22.865,
2023-10-17T01:13:27Z,2023-10-16T21:13:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.536,0.571,0.571,424.145,3.709,11.953,23.136,
2023-10-17T01:12:27Z,2023-10-16T21:12:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.331,0.331,0.331,424.556,3.709,10.815,22.594,
2023-10-17T01:11:27Z,2023-10-16T21:11:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.48,0.515,0.566,423.735,3.707,11.258,22.865,
2023-10-17T01:10:27Z,2023-10-16T21:10:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.418,0.458,0.458,424.037,3.705,11.428,23.387,
2023-10-17T01:09:27Z,2023-10-16T21:09:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.311,0.313,0.313,420.753,3.707,8.671,22.574,
2023-10-17T01:08:27Z,2023-10-16T21:08:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.288,0.338,0.389,427.429,3.707,10.815,23.407,
2023-10-17T01:07:27Z,2023-10-16T21:07:27Z,MOD-00353,35.9,24.5,39.9559,-75.18598,ACTIVE,0.383,0.395,0.395,424.556,3.713,10.815,23.407,
2023-10-17T01:06:27Z,2023-10-16T21:06:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.481,0.487,0.487,425.679,3.707,10.74,23.116,
2023-10-17T01:05:27Z,2023-10-16T21:05:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.484,0.53,0.582,425.679,3.71,10.74,22.574,
2023-10-17T01:04:27Z,2023-10-16T21:04:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.272,0.272,0.272,426.911,3.707,11.428,22.845,
2023-10-17T01:03:27Z,2023-10-16T21:03:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.457,0.467,0.467,420.753,3.713,10.396,22.845,
2023-10-17T01:02:27Z,2023-10-16T21:02:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.448,0.458,0.458,421.985,3.707,10.396,23.116,
2023-10-17T01:01:27Z,2023-10-16T21:01:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.558,0.586,0.586,427.322,3.705,10.396,22.574,
2023-10-17T01:00:27Z,2023-10-16T21:00:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.238,0.238,0.238,424.037,3.716,10.74,22.845,
2023-10-17T00:59:27Z,2023-10-16T20:59:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.469,0.505,0.505,424.858,3.705,10.396,23.387,
2023-10-17T00:58:27Z,2023-10-16T20:58:27Z,MOD-00353,35.9,24.4,39.9559,-75.18598,ACTIVE,0.387,0.434,0.488,428.143,3.707,8.671,22.574,
2023-10-17T00:21:25Z,2023-10-16T20:21:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.23,0.244,0.244,426.732,3.698,8.269,23.064,
2023-10-17T00:20:25Z,2023-10-16T20:20:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.446,0.455,0.455,421.395,3.703,10.206,22.521,
2023-10-17T00:19:25Z,2023-10-16T20:19:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.411,0.451,0.451,420.164,3.703,8.269,23.336,
2023-10-17T00:18:25Z,2023-10-16T20:18:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.474,0.48,0.48,423.448,3.703,8.269,22.521,
